ID,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit
ABC994622, ,1/1/2013, , , ,Verified,52,ZIP4,NM,N,N,0,0,0,0,1054,400
ABC994622, ,2/1/2013, , , ,Verified,52,ZIP4,NM,N,N,0,0,0,0,1054,400
ABC994622, ,3/1/2013, , , ,Verified,52,ZIP4,NM,N,N,0,0,0,0,1054,400
ABC994679, ,1/1/2013, , , ,Unverified,38,ZIP2,NM,N,Y,1045,0,0,0,1289,506
ABC994679, ,2/1/2013, , , ,Unverified,38,ZIP2,NM,N,Y,1045,0,0,0,1289,506
ABC994679, ,3/1/2013, , , ,Unverified,38,ZIP2,NM,N,Y,1045,0,0,0,1289,506
ABC994688, ,1/1/2013, , , ,Verified,71,ZIP4,DI,N,N,0,0,238.9,0,771,400
ABC994688, ,2/1/2013, , , ,Verified,71,ZIP4,DI,N,N,0,0,238.9,0,771,400
ABC994688, ,3/1/2013, , , ,Verified,71,ZIP4,DI,N,N,0,0,238.9,0,771,400
ABC994720, ,1/1/2013, , , ,Unverified,69,ZIP4,DI,N,N,192,0,0,0,1204,364
ABC994720, ,2/1/2013, , , ,Unverified,69,ZIP4,DI,N,N,192,0,0,0,1204,364
ABC994720, ,3/1/2013, , , ,Unverified,69,ZIP4,DI,N,N,192,0,0,0,1204,364
ABC994736, ,1/1/2013, , , ,Verified,63,ZIP5,DI,N,N,439,0,0,0,704,216
ABC994736, ,2/1/2013, , , ,Verified,63,ZIP5,DI,N,N,439,0,0,0,704,216
ABC994736, ,3/1/2013, , , ,Verified,63,ZIP5,DI,N,N,439,0,0,0,704,216
ABC994754, ,1/1/2013, , , ,Verified,36,ZIP4,DI,N,N,0,0,0,0,0,0
ABC994754, ,2/1/2013, , , ,Verified,36,ZIP4,DI,N,N,0,0,0,0,0,0
ABC994754, ,3/1/2013, , , ,Verified,36,ZIP4,DI,N,N,0,0,0,0,0,0
ABC994757, ,1/1/2013, , , ,Verified,36,ZIP1,NM,N,N,243,0,0,0,604,1270
ABC994757, ,2/1/2013, , , ,Verified,36,ZIP1,NM,N,N,243,0,0,0,604,1270
ABC994757, ,3/1/2013, , , ,Verified,36,ZIP1,NM,N,N,543,0,0,0,604,1090
ABC994799, ,1/1/2013, , , ,Verified,28,ZIP4,NM,N,N,0,0,0,0,0,400
ABC994799, ,2/1/2013, , , ,Verified,28,ZIP4,NM,N,N,0,0,0,0,0,400
ABC994799, ,3/1/2013, , , ,Verified,28,ZIP4,NM,N,N,0,0,0,0,0,400
ABC994811, ,1/1/2013, , , ,Unverified,65,ZIP4,NM,N,N,0,0,0,0,0,0
ABC994811, ,2/1/2013, , , ,Unverified,65,ZIP4,NM,N,N,0,0,0,0,0,0
ABC994811, ,3/1/2013, , , ,Unverified,65,ZIP4,NM,N,N,0,0,0,0,0,0
ABC994874, ,2/1/2013, , , ,Unverified,52,ZIP1,DI,N,N,696,0,0,0,335,62
ABC994874, ,3/1/2013, , , ,Unverified,52,ZIP1,DI,N,N,696,0,0,0,335,62
ABC994877, ,1/1/2013, , , ,Verified,43,ZIP1,DI,N,N,421,0,0,0,804,562
ABC994877, ,2/1/2013, , , ,Verified,43,ZIP1,DI,N,N,421,0,0,0,804,562
ABC994877, ,3/1/2013, , , ,Verified,43,ZIP1,DI,N,N,421,0,0,0,804,562
ABC994898, ,2/1/2013, , , ,Verified,70,ZIP1,DI,N,N,374,0,0,0,770,256
ABC994898, ,3/1/2013, , , ,Verified,70,ZIP1,DI,N,N,374,0,0,0,770,256
ABC994903, ,1/1/2013, , , ,Unverified,64,ZIP2,DI,N,Y,0,0,0,0,0,400
ABC994903, ,2/1/2013, , , ,Unverified,64,ZIP2,DI,N,Y,0,0,0,0,0,400
ABC994903, ,3/1/2013, , , ,Unverified,64,ZIP2,DI,N,Y,0,0,0,0,0,400
ABC994965, ,2/1/2013, , , ,Verified,34,ZIP3,NM,N,N,0,0,0,0,0,400
ABC994965, ,3/1/2013, , , ,Verified,34,ZIP3,NM,N,N,0,0,0,0,0,400
ABC994995, ,1/1/2013, , , ,Verified,57,ZIP4,DI,N,N,684,0,0,0,384,70
ABC994995, ,2/1/2013, , , ,Verified,57,ZIP4,DI,N,N,696,0,0,0,384,62
ABC994995, ,3/1/2013, , , ,Verified,57,ZIP4,DI,N,N,696,0,0,0,384,62
ABC995001, ,1/1/2013, , , ,Unverified,56,ZIP4,NM,N,N,0,0,0,0,0,0
ABC995001, ,2/1/2013, , , ,Unverified,56,ZIP4,NM,N,N,0,0,0,0,0,0
ABC995001, ,3/1/2013, , , ,Unverified,56,ZIP4,NM,N,N,0,0,0,0,0,0
ABC995009, ,1/1/2013, , , ,Unverified,38,ZIP4,NM,N,N,0,0,0,0,0,400
ABC995009, ,2/1/2013, , , ,Unverified,38,ZIP4,NM,N,N,0,0,0,0,0,400
ABC995009, ,3/1/2013, , , ,Unverified,38,ZIP4,NM,N,N,0,0,0,0,0,400
ABC995044, ,1/1/2013, , , ,Verified,61,ZIP1,WI,N,N,191,0,0,0,904,366
ABC995044, ,2/1/2013, , , ,Verified,61,ZIP1,WI,N,N,191,0,0,0,904,366
ABC995044, ,3/1/2013, , , ,Verified,61,ZIP1,WI,N,N,191,0,0,0,904,366
ABC995070, ,1/1/2013, , , ,Verified,29,ZIP1,NM,N,N,0,0,0,0,0,1052
ABC995070, ,2/1/2013, , , ,Verified,29,ZIP1,NM,N,N,0,0,0,0,0,1052
ABC995089, ,1/1/2013, , , ,Unverified,75,ZIP3,DI,N,N,0,0,0,0,0,0
ABC995089, ,2/1/2013, , , ,Unverified,75,ZIP3,DI,N,N,0,0,0,0,0,0
ABC995089, ,3/1/2013, , , ,Unverified,75,ZIP3,DI,N,N,0,0,0,0,0,0
ABC995096, ,1/1/2013, , , ,Verified,62,ZIP2,MA,N,N,617,0,0,0,694,444
ABC995096, ,2/1/2013, , , ,Verified,62,ZIP2,MA,N,N,617,0,0,0,694,444
ABC995096, ,3/1/2013, , , ,Verified,62,ZIP2,MA,N,N,617,0,0,0,694,444
ABC995123, ,1/1/2013, , , ,Verified,32,ZIP2,NM,N,N,721,0,0,0,777,700
ABC995123, ,2/1/2013, , , ,Verified,32,ZIP2,NM,N,N,871,0,0,0,777,610
ABC995123, ,3/1/2013, , , ,Verified,32,ZIP2,NM,N,N,1021,0,0,0,777,520
ABC995150, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,400
ABC995150, ,2/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,400
ABC995150, ,3/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,400
ABC995171,766,1/1/2013,766, , ,Verified,29,ZIP5,NM,N,N,3018,0,0,0,786,0
ABC995204, ,1/1/2013, , , ,Unverified,42,ZIP5,NM,N,N,0,0,0,0,0,0
ABC995204, ,2/1/2013, , , ,Unverified,42,ZIP5,NM,N,N,0,0,0,0,829,1052
ABC995204, ,3/1/2013, , , ,Unverified,42,ZIP5,NM,N,N,0,0,0,0,829,1052
ABC995307, ,1/1/2013, , , ,Verified,42,ZIP3,NM,N,N,0,0,0,0,0,0
ABC995307,138,2/1/2013, ,138, ,Verified,42,ZIP3,NM,N,N,2271,0,0,0,1003,304
ABC995307,138,3/1/2013, ,138, ,Verified,42,ZIP3,NM,N,N,2271,0,0,0,1003,304
ABC995363, ,2/1/2013, , , ,Unverified,71,ZIP1,DI,N,N,1015,0,335.3,0,814,32
ABC995363, ,3/1/2013, , , ,Unverified,71,ZIP1,DI,N,N,1015,0,335.3,0,814,32
ABC995365, ,1/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,0,400
ABC995365, ,2/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,0,400
ABC995365, ,3/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,0,400
ABC995401,220,2/1/2013, ,220, ,Verified,40,ZIP5,MA,N,N,2665,0,0,0,1304,0
ABC995401,220,3/1/2013, ,220, ,Verified,40,ZIP5,MA,N,N,2665,0,0,0,1304,0
ABC995403, ,1/1/2013, , , ,Verified,36,ZIP5,NM,N,N,0,0,0,0,486,734
ABC995403, ,2/1/2013, , , ,Verified,36,ZIP5,NM,N,N,0,0,0,0,486,734
ABC995403, ,3/1/2013, , , ,Verified,36,ZIP5,NM,N,N,0,0,0,0,486,734
ABC995405, ,1/1/2013, , , ,Unverified,36,ZIP5,DI,N,N,0,0,0,0,0,0
ABC995405, ,2/1/2013, , , ,Unverified,36,ZIP5,DI,N,N,0,0,0,0,0,0
ABC995446,325,1/1/2013, , ,325,Unverified,,ZIP1,,,,0,0,0,0,0,0
ABC995446,325,2/1/2013, , ,325,Unverified,,ZIP1,,,,0,0,0,0,0,0
ABC995446,325,3/1/2013, , ,325,Unverified,,ZIP1,,,,0,0,0,0,0,0
ABC995465, ,1/1/2013, , , ,Verified,34,ZIP3,DI,N,N,0,0,0,0,0,0
ABC995465, ,2/1/2013, , , ,Verified,34,ZIP3,DI,N,N,0,0,0,0,0,0
ABC995465, ,3/1/2013, , , ,Verified,34,ZIP3,DI,N,N,0,0,0,0,0,0
ABC995493, ,1/1/2013, , , ,Verified,36,ZIP4,DI,N,N,0,0,0,0,703,1336
ABC995493, ,2/1/2013, , , ,Verified,36,ZIP4,DI,N,N,0,0,0,0,785,1336
ABC995493, ,3/1/2013, , , ,Verified,36,ZIP4,DI,N,N,0,0,0,0,785,1336
ABC995496, ,1/1/2013, , , ,Verified,46,ZIP3,NM,N,N,0,0,0,0,0,0
ABC995496, ,2/1/2013, , , ,Verified,46,ZIP3,NM,N,N,737,0,0,0,810,38
ABC995496, ,3/1/2013, , , ,Verified,46,ZIP3,NM,N,N,655,0,0,0,810,88
ABC995498, ,1/1/2013, , , ,Verified,45,ZIP2,NM,N,N,0,0,0,0,904,734
ABC995498, ,2/1/2013, , , ,Verified,45,ZIP2,NM,N,N,0,0,0,0,904,734
ABC995498, ,3/1/2013, , , ,Verified,45,ZIP2,NM,N,N,0,0,0,0,904,734
ABC995569, ,1/1/2013, , , ,Verified,61,ZIP4,DI,N,N,291,0,0,0,804,306
ABC995569, ,2/1/2013, , , ,Verified,61,ZIP4,DI,N,N,291,0,0,0,804,306
ABC995569, ,3/1/2013, , , ,Verified,61,ZIP4,DI,N,N,291,0,0,0,804,306
ABC995656, ,1/1/2013, , , ,Verified,34,ZIP5,NM,N,N,0,0,0,0,0,0
ABC995656, ,2/1/2013, , , ,Verified,34,ZIP5,NM,N,N,0,0,0,0,0,0
ABC995656, ,3/1/2013, , , ,Verified,34,ZIP5,NM,N,N,0,0,0,0,0,0
ABC995662, ,1/1/2013, , , ,Verified,63,ZIP4,NM,N,N,463,0,0,0,662,202
ABC995662, ,2/1/2013, , , ,Verified,63,ZIP4,NM,N,N,463,0,0,0,662,202
ABC995669, ,1/1/2013, , , ,Verified,58,ZIP4,NM,N,N,716,0,0,0,0,384
ABC995669, ,2/1/2013, , , ,Verified,58,ZIP4,NM,N,N,716,0,0,0,0,384
ABC995669, ,3/1/2013, , , ,Verified,58,ZIP4,NM,N,N,716,0,0,0,0,384
ABC995673, ,1/1/2013, , , ,Verified,55,ZIP1,MA,N,N,704,0,0,0,604,1562
ABC995673, ,2/1/2013, , , ,Verified,55,ZIP1,MA,N,N,704,0,0,0,604,1562
ABC995673, ,3/1/2013, , , ,Verified,55,ZIP1,MA,N,N,704,0,0,0,604,1562
ABC995724, ,1/1/2013, , , ,Verified,35,ZIP5,NM,N,N,0,0,0,0,944,1052
ABC995724, ,2/1/2013, , , ,Verified,35,ZIP5,NM,N,N,0,0,0,0,944,1052
ABC995724, ,3/1/2013, , , ,Verified,35,ZIP5,NM,N,N,0,0,0,0,944,1052
ABC995754, ,1/1/2013, , , ,Unverified,37,ZIP3,NM,N,N,0,0,0,0,0,0
ABC995754, ,2/1/2013, , , ,Unverified,37,ZIP3,NM,N,N,0,0,0,0,0,0
ABC995754, ,3/1/2013, , , ,Unverified,37,ZIP3,NM,N,N,422,0,0,0,721,226
ABC995761, ,1/1/2013, , , ,Verified,61,ZIP3,,N,N,0,0,0,0,0,0
ABC995761, ,2/1/2013, , , ,Verified,61,ZIP3,,N,N,0,0,0,0,0,0
ABC995761, ,3/1/2013, , , ,Verified,61,ZIP3,,N,N,465,0,0,0,678.23,202
ABC995792, ,1/1/2013, , , ,Unverified,94,ZIP3,WI,N,N,0,0,0,0,0,0
ABC995792, ,2/1/2013, , , ,Unverified,94,ZIP3,WI,N,N,371,0,0,0,772,258
ABC995792, ,3/1/2013, , , ,Unverified,94,ZIP3,WI,N,N,371,0,0,0,772,258
ABC995809, ,2/1/2013, , , ,Unverified,27,ZIP2,,N,N,0,0,0,0,0,734
ABC995809, ,3/1/2013, , , ,Unverified,27,ZIP2,,N,N,0,0,0,0,0,734
ABC995810, ,2/1/2013, , , ,Verified,27,ZIP4,NM,N,N,0,0,0,0,0,400
ABC995810, ,3/1/2013, , , ,Verified,27,ZIP4,NM,N,N,0,0,0,0,0,400
ABC995819, ,1/1/2013, , , ,Unverified,60,ZIP5,NM,N,N,277,0,0,0,1354,966
ABC995819, ,2/1/2013, , , ,Unverified,60,ZIP5,NM,N,N,277,0,0,0,1354,966
ABC995819, ,3/1/2013, , , ,Unverified,60,ZIP5,NM,N,N,182,0,0,0,1354,1022
ABC995899, ,1/1/2013, , , ,Unverified,47,ZIP2,NM,N,N,418,0,0,0,707,230
ABC995899, ,2/1/2013, , , ,Unverified,47,ZIP2,NM,N,N,436,0,0,0,707,218
ABC995899, ,3/1/2013, , , ,Unverified,47,ZIP2,NM,N,N,436,0,0,0,707,218
ABC995910,331,1/1/2013,331, , ,Verified,61,ZIP2,MA,N,N,1624,0,0,0,782.31,0
ABC995976, ,2/1/2013, , , ,Unverified,29,ZIP4,NM,N,N,0,0,0,0,0,400
ABC995976, ,3/1/2013, , , ,Unverified,29,ZIP4,NM,N,N,0,0,0,0,0,400
ABC996013, ,1/1/2013, , , ,Verified,32,ZIP4,NM,N,N,0,0,0,0,604,1336
ABC996013, ,2/1/2013, , , ,Verified,32,ZIP4,NM,N,N,0,0,0,0,604,1336
ABC996013, ,3/1/2013, , , ,Verified,32,ZIP4,NM,N,N,0,0,0,0,604,1336
ABC996049, ,1/1/2013, , , ,Verified,76,ZIP4,NM,N,N,419,0,0,0,706,228
ABC996049, ,2/1/2013, , , ,Verified,76,ZIP4,NM,N,N,419,0,0,0,706,228
ABC996049, ,3/1/2013, , , ,Verified,76,ZIP4,NM,N,N,419,0,0,0,706,228
ABC996075, ,1/1/2013, , , ,Verified,61,ZIP4,DI,N,N,0,0,0,0,924,400
ABC996075, ,2/1/2013, , , ,Verified,61,ZIP4,DI,N,N,0,0,0,0,924,400
ABC996075, ,3/1/2013, , , ,Verified,61,ZIP4,DI,N,N,0,0,0,0,924,400
ABC996079, ,1/1/2013, , , ,Verified,63,ZIP5,NM,N,N,0,0,0,0,0,0
ABC996079, ,2/1/2013, , , ,Verified,63,ZIP5,NM,N,N,0,0,0,0,0,0
ABC996079, ,3/1/2013, , , ,Verified,63,ZIP5,NM,N,N,717,0,0,0,378,50
ABC996091, ,1/1/2013, , , ,Verified,51,ZIP3,MA,N,N,1082,0,0,0,869,766
ABC996091, ,2/1/2013, , , ,Verified,51,ZIP3,MA,N,N,1004,0,0,0,869,814
ABC996091, ,3/1/2013, , , ,Verified,51,ZIP3,MA,N,N,602,0,0,0,869,1054
ABC996094, ,1/1/2013, , , ,Unverified,56,ZIP5,DI,N,N,241,0,0,0,854,336
ABC996094, ,2/1/2013, , , ,Unverified,56,ZIP5,DI,N,N,259,0,0,0,854,324
ABC996094, ,3/1/2013, , , ,Unverified,56,ZIP5,DI,N,N,259,0,0,0,854,324
ABC996116, ,1/1/2013, , , ,Verified,42,ZIP2,MA,N,N,882,0,0,0,904,602
ABC996116, ,2/1/2013, , , ,Verified,42,ZIP2,MA,N,N,682,0,0,0,1104,722
ABC996116, ,3/1/2013, , , ,Verified,42,ZIP2,MA,N,N,682,0,0,0,1104,722
ABC996128, ,1/1/2013, , , ,Unverified,53,ZIP1,NM,N,N,0,0,0,0,161,400
ABC996128, ,2/1/2013, , , ,Unverified,53,ZIP1,NM,N,N,0,0,0,0,161,400
ABC996128, ,3/1/2013, , , ,Unverified,53,ZIP1,NM,N,N,0,0,0,0,161,400
ABC996146, ,1/1/2013, , , ,Verified,52,ZIP3,DI,N,N,0,0,0,0,0,0
ABC996146, ,2/1/2013, , , ,Verified,52,ZIP3,DI,N,N,330,0,0,0,812.98,282
ABC996146, ,3/1/2013, , , ,Verified,52,ZIP3,DI,N,N,330,0,0,0,812.98,282
ABC996152, ,1/1/2013, , , ,Verified,37,ZIP3,MA,N,N,1291,0,0,0,1119,892
ABC996152, ,2/1/2013, , , ,Verified,37,ZIP3,MA,N,N,1402,0,0,0,1119,824
ABC996152, ,3/1/2013, , , ,Verified,37,ZIP3,MA,N,N,1402,0,0,0,1119,824
ABC996155, ,1/1/2013, , , ,Verified,68,ZIP4,MA,N,N,524,0,233.9,0,0,166
ABC996155, ,2/1/2013, , , ,Verified,68,ZIP4,MA,N,N,524,0,233.9,0,0,166
ABC996155, ,3/1/2013, , , ,Verified,68,ZIP4,MA,N,N,524,0,233.9,0,0,166
ABC996172, ,2/1/2013, , , ,Verified,60,ZIP3,DI,N,N,426,0,0,0,687,224
ABC996172, ,3/1/2013, , , ,Verified,60,ZIP3,DI,N,N,426,0,0,0,687,224
ABC996188, ,1/1/2013, , , ,Verified,57,ZIP4,NM,N,N,0,0,0,0,1029,400
ABC996188, ,2/1/2013, , , ,Verified,57,ZIP4,NM,N,N,0,0,0,0,1029,400
ABC996188, ,3/1/2013, , , ,Verified,57,ZIP4,NM,N,N,0,0,0,0,1029,400
ABC996207, ,1/1/2013, , , ,Verified,53,ZIP3,NM,N,N,0,0,0,0,0,0
ABC996207, ,2/1/2013, , , ,Verified,53,ZIP3,NM,N,N,0,0,0,0,0,0
ABC996207, ,3/1/2013, , , ,Verified,53,ZIP3,NM,N,N,424,0,139,0,719,226
ABC996276, ,1/1/2013, , , ,Verified,60,ZIP1,DI,N,N,0,0,174,0,839,32
ABC996276,118,2/1/2013,118, , ,Verified,60,ZIP1,DI,N,N,1018,0,174,0,839,32
ABC996276,118,3/1/2013,118, , ,Verified,60,ZIP1,DI,N,N,1018,0,174,0,839,32
ABC996344, ,1/1/2013, , , ,Verified,65,ZIP1,DI,N,,0,0,0,0,0,0
ABC996344, ,2/1/2013, , , ,Verified,65,ZIP1,DI,N,,0,0,0,0,0,0
ABC996344, ,3/1/2013, , , ,Verified,65,ZIP1,DI,N,,1007,0,0,0,1079,32
ABC996348, ,1/1/2013, , , ,Unverified,65,ZIP4,MA,N,N,977,0,0,0,895.33,228
ABC996348, ,2/1/2013, , , ,Unverified,65,ZIP4,MA,N,N,977,0,0,0,895.33,228
ABC996348, ,3/1/2013, , , ,Unverified,65,ZIP4,MA,N,N,977,0,0,0,895.33,228
ABC996350, ,1/1/2013, , , ,Unverified,66,ZIP3,WI,N,N,0,0,0,0,0,0
ABC996350, ,2/1/2013, , , ,Unverified,66,ZIP3,WI,N,N,0,0,0,0,0,0
ABC996350, ,3/1/2013, , , ,Unverified,66,ZIP3,WI,N,N,0,0,0,0,0,0
ABC996356, ,1/1/2013, , , ,Verified,62,ZIP2,NM,N,N,0,0,0,0,0,0
ABC996356, ,2/1/2013, , , ,Verified,62,ZIP2,NM,N,N,0,0,0,0,0,0
ABC996356, ,3/1/2013, , , ,Verified,62,ZIP2,NM,N,N,0,0,0,0,0,0
ABC996360, ,2/1/2013, , , ,Verified,64,ZIP5,DI,N,N,660,0,0,0,804,84
ABC996360, ,3/1/2013, , , ,Verified,64,ZIP5,DI,N,N,660,0,0,0,804,84
ABC996386, ,1/1/2013, , , ,Verified,55,ZIP3,DI,N,N,291,0,0,0,804,306
ABC996386, ,2/1/2013, , , ,Verified,55,ZIP3,DI,N,N,309,0,0,0,804,294
ABC996386, ,3/1/2013, , , ,Verified,55,ZIP3,DI,N,N,309,0,0,0,804,294
ABC996404, ,1/1/2013, , , ,Unverified,54,ZIP5,DI,N,N,0,0,0,0,604,400
ABC996404, ,2/1/2013, , , ,Unverified,54,ZIP5,DI,N,N,0,0,0,0,604,400
ABC996404, ,3/1/2013, , , ,Unverified,54,ZIP5,DI,N,N,0,0,0,0,604,400
ABC996430, ,1/1/2013, , , ,Verified,39,ZIP5,DI,N,N,0,0,0,0,604,1052
ABC996430, ,2/1/2013, , , ,Verified,39,ZIP5,DI,N,N,252,0,0,0,604,980
ABC996430, ,3/1/2013, , , ,Verified,39,ZIP5,DI,N,N,252,0,0,0,604,980
ABC996455, ,1/1/2013, , , ,Verified,67,ZIP2,DI,N,N,0,0,233.9,0,736,400
ABC996455, ,2/1/2013, , , ,Verified,67,ZIP2,DI,N,N,0,0,233.9,0,736,400
ABC996455, ,3/1/2013, , , ,Verified,67,ZIP2,DI,N,N,0,0,233.9,0,736,400
ABC996459, ,1/1/2013, , , ,Verified,60,ZIP1,WI,N,N,615,0,0,0,1179,112
ABC996459, ,2/1/2013, , , ,Verified,60,ZIP1,WI,N,N,615,0,0,0,1179,112
ABC996459, ,3/1/2013, , , ,Verified,60,ZIP1,WI,N,N,615,0,0,0,1179,112
ABC996471, ,1/1/2013, , , ,Verified,57,ZIP2,NM,N,N,777,0,0,0,327,32
ABC996471, ,2/1/2013, , , ,Verified,57,ZIP2,NM,N,N,777,0,0,0,327,32
ABC996471, ,3/1/2013, , , ,Verified,57,ZIP2,NM,N,N,777,0,0,0,327,32
ABC996540, ,1/1/2013, , , ,Verified,64,ZIP3,DI,N,N,0,0,0,0,0,0
ABC996540, ,2/1/2013, , , ,Verified,64,ZIP3,DI,N,N,0,0,0,0,0,0
ABC996540, ,3/1/2013, , , ,Verified,64,ZIP3,DI,N,N,0,0,0,0,0,0
ABC996602, ,1/1/2013, , , ,Verified,72,ZIP5,WI,N,N,991,0,0,0,663.22,32
ABC996602, ,2/1/2013, , , ,Verified,72,ZIP5,WI,N,N,991,0,0,0,663.22,32
ABC996602, ,3/1/2013, , , ,Verified,72,ZIP5,WI,N,N,991,0,0,0,663.22,32
ABC996606, ,1/1/2013, , , ,Verified,72,ZIP2,MA,N,N,885,0,0,0,1033.45,284
ABC996606, ,2/1/2013, , , ,Verified,72,ZIP2,MA,N,N,885,0,0,0,1033.45,284
ABC996606, ,3/1/2013, , , ,Verified,72,ZIP2,MA,N,N,885,0,0,0,1033.45,284
ABC996622, ,1/1/2013, , , ,Unverified,58,ZIP5,,N,N,0,0,0,0,0,0
ABC996622, ,2/1/2013, , , ,Unverified,58,ZIP5,,N,N,0,0,0,0,0,0
ABC996623, ,1/1/2013, , , ,Verified,51,ZIP3,WI,N,N,0,0,0,0,1097.53,400
ABC996623, ,2/1/2013, , , ,Verified,51,ZIP3,WI,N,N,0,0,0,0,1097.53,400
ABC996623, ,3/1/2013, , , ,Verified,51,ZIP3,WI,N,N,0,0,0,0,1097.53,400
ABC996687, ,2/1/2013, , , ,Verified,48,ZIP5,NM,N,N,289,0,0,0,854,306
ABC996687, ,3/1/2013, , , ,Verified,48,ZIP5,NM,N,N,289,0,0,0,854,306
ABC996721, ,1/1/2013, , , ,Verified,59,ZIP5,DI,N,N,479,0,0,0,664.44,192
ABC996721, ,2/1/2013, , , ,Verified,59,ZIP5,DI,N,N,479,0,0,0,664.44,192
ABC996721, ,3/1/2013, , , ,Verified,59,ZIP5,DI,N,N,479,0,0,0,664.44,192
ABC996736, ,1/1/2013, , , ,Verified,71,ZIP2,MA,N,N,424,0,0,0,701,560
ABC996736, ,2/1/2013, , , ,Verified,71,ZIP2,MA,N,N,424,0,0,0,701,560
ABC996736, ,3/1/2013, , , ,Verified,71,ZIP2,MA,N,N,424,0,0,0,701,560
ABC996796, ,1/1/2013, , , ,Verified,64,ZIP2,,N,N,0,0,0,0,604,400
ABC996796, ,2/1/2013, , , ,Verified,64,ZIP2,,N,N,0,0,0,0,604,400
ABC996796, ,3/1/2013, , , ,Verified,64,ZIP2,,N,N,0,0,0,0,604,400
ABC996830, ,1/1/2013, , , ,Unverified,77,ZIP3,DI,N,N,0,0,0,0,777,400
ABC996830, ,2/1/2013, , , ,Unverified,77,ZIP3,DI,N,N,366,0,0,0,777,260
ABC996830, ,3/1/2013, , , ,Unverified,77,ZIP3,DI,N,N,366,0,0,0,777,260
ABC996850, ,1/1/2013, , , ,Verified,57,ZIP4,NM,N,N,494,0,0,0,631,184
ABC996850, ,2/1/2013, , , ,Verified,57,ZIP4,NM,N,N,512,0,0,0,631,172
ABC996850, ,3/1/2013, , , ,Verified,57,ZIP4,NM,N,N,512,0,0,0,631,172
ABC996863, ,1/1/2013, , , ,Verified,75,ZIP5,NM,N,N,0,0,0,0,0,0
ABC996863, ,2/1/2013, , , ,Verified,75,ZIP5,NM,N,N,0,0,0,0,0,0
ABC996863, ,3/1/2013, , , ,Verified,75,ZIP5,NM,N,N,0,0,0,0,0,0
ABC996874, ,1/1/2013, , , ,Unverified,59,ZIP3,DI,N,N,212,0,0,0,913.17,1004
ABC996874, ,2/1/2013, , , ,Unverified,59,ZIP3,DI,N,N,212,0,0,0,913.17,1004
ABC996874, ,3/1/2013, , , ,Unverified,59,ZIP3,DI,N,N,192,0,0,0,933.17,698
ABC996885, ,2/1/2013, , , ,Unverified,55,ZIP4,,N,N,0,0,0,0,839,400
ABC996885, ,3/1/2013, , , ,Unverified,55,ZIP4,,N,N,0,0,0,0,839,400
ABC996888, ,1/1/2013, , , ,Verified,53,ZIP3,NM,N,N,603,0,169,0,1054,118
ABC996888, ,2/1/2013, , , ,Verified,53,ZIP3,NM,N,N,623,0,169,0,1054,106
ABC996888, ,3/1/2013, , , ,Verified,53,ZIP3,NM,N,N,1357,0,169,0,0,32
ABC996906, ,1/1/2013, , , ,Verified,75,ZIP4,NM,N,N,141,0,0,0,954,396
ABC996906, ,2/1/2013, , , ,Verified,75,ZIP4,NM,N,N,141,0,0,0,954,396
ABC996906, ,3/1/2013, , , ,Verified,75,ZIP4,NM,N,N,141,0,0,0,954,396
ABC996919, ,1/1/2013, , , ,Unverified,62,ZIP5,MA,N,N,0,0,0,0,0,0
ABC996919,815,2/1/2013, , ,815,Unverified,62,ZIP5,MA,N,N,1184,0,0,0,904,104
ABC996919,815,3/1/2013, , ,815,Unverified,62,ZIP5,MA,N,N,1184,0,0,0,904,104
ABC996938, ,1/1/2013, , , ,Verified,78,ZIP3,MA,N,N,0,0,0,0,0,0
ABC996938, ,2/1/2013, , , ,Verified,78,ZIP3,MA,N,N,0,0,0,0,0,0
ABC996938, ,3/1/2013, , , ,Verified,78,ZIP3,MA,N,N,0,0,0,0,0,0
ABC996947, ,1/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,735,400
ABC996947, ,2/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,735,400
ABC996947, ,3/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,735,400
ABC996964, ,1/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,830,0,0,0,0,918
ABC996964, ,2/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,830,0,0,0,0,918
ABC996964, ,3/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,830,0,0,0,0,918
ABC997003, ,1/1/2013, , , ,Verified,62,ZIP4,NM,N,N,159,0,333,0,909,384
