ID,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit,Benefit_Amt,KEY,No_Adults,No_Children
ABC996687, ,3/1/2013, , , ,Verified,48.0,ZIP5,NM,N,N,289,0,0.0,0.0,854.0,306,276,ABC996687,1,0
ABC996721, ,1/1/2013, , , ,Verified,59.0,ZIP5,DI,N,N,479,0,0.0,0.0,664.44,192,219,ABC996721,1,0
ABC996721, ,2/1/2013, , , ,Verified,59.0,ZIP5,DI,N,N,479,0,0.0,0.0,664.44,192,219,ABC996721,1,0
ABC996721, ,3/1/2013, , , ,Verified,59.0,ZIP5,DI,N,N,479,0,0.0,0.0,664.44,192,219,ABC996721,1,0
ABC996736, ,1/1/2013, , , ,Verified,71.0,ZIP2,MA,N,N,424,0,0.0,0.0,701.0,560,403,ABC996736,2,0
ABC996736, ,2/1/2013, , , ,Verified,71.0,ZIP2,MA,N,N,424,0,0.0,0.0,701.0,560,403,ABC996736,2,0
ABC996736, ,3/1/2013, , , ,Verified,71.0,ZIP2,MA,N,N,424,0,0.0,0.0,701.0,560,403,ABC996736,2,0
ABC996796, ,1/1/2013, , , ,Verified,64.0,ZIP2,,N,N,0,0,0.0,0.0,604.0,400,323,ABC996796,1,0
ABC996796, ,2/1/2013, , , ,Verified,64.0,ZIP2,,N,N,0,0,0.0,0.0,604.0,400,323,ABC996796,1,0
ABC996796, ,3/1/2013, , , ,Verified,64.0,ZIP2,,N,N,0,0,0.0,0.0,604.0,400,323,ABC996796,1,0
ABC996830, ,1/1/2013, , , ,Unverified,77.0,ZIP3,DI,N,N,0,0,0.0,0.0,777.0,400,257,ABC996830,1,1
ABC996830, ,2/1/2013, , , ,Unverified,77.0,ZIP3,DI,N,N,366,0,0.0,0.0,777.0,260,253,ABC996830,1,1
ABC996830, ,3/1/2013, , , ,Unverified,77.0,ZIP3,DI,N,N,366,0,0.0,0.0,777.0,260,253,ABC996830,1,1
ABC996850, ,1/1/2013, , , ,Verified,57.0,ZIP4,NM,N,N,494,0,0.0,0.0,631.0,184,215,ABC996850,1,0
ABC996850, ,2/1/2013, , , ,Verified,57.0,ZIP4,NM,N,N,512,0,0.0,0.0,631.0,172,209,ABC996850,1,0
ABC996850, ,3/1/2013, , , ,Verified,57.0,ZIP4,NM,N,N,512,0,0.0,0.0,631.0,172,209,ABC996850,1,0
ABC996863, ,1/1/2013, , , ,Verified,75.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,144,ABC996863,1,0
ABC996863, ,2/1/2013, , , ,Verified,75.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,144,ABC996863,1,0
ABC996863, ,3/1/2013, , , ,Verified,75.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,144,ABC996863,1,0
ABC996874, ,1/1/2013, , , ,Unverified,59.0,ZIP3,DI,N,N,212,0,0.0,0.0,913.17,1004,625,ABC996874,1,2
ABC996874, ,2/1/2013, , , ,Unverified,59.0,ZIP3,DI,N,N,212,0,0.0,0.0,913.17,1004,625,ABC996874,1,2
ABC996874, ,3/1/2013, , , ,Unverified,59.0,ZIP3,DI,N,N,192,0,0.0,0.0,933.17,698,472,ABC996874,1,2
ABC996885, ,2/1/2013, , , ,Unverified,55.0,ZIP4,,N,N,0,0,0.0,0.0,839.0,400,323,ABC996885,1,0
ABC996885, ,3/1/2013, , , ,Unverified,55.0,ZIP4,,N,N,0,0,0.0,0.0,839.0,400,323,ABC996885,1,0
ABC996888, ,1/1/2013, , , ,Verified,53.0,ZIP3,NM,N,N,603,0,169.0,0.0,1054.0,118,182,ABC996888,1,0
ABC996888, ,2/1/2013, , , ,Verified,53.0,ZIP3,NM,N,N,623,0,169.0,0.0,1054.0,106,176,ABC996888,1,0
ABC996888, ,3/1/2013, , , ,Verified,53.0,ZIP3,NM,N,N,1357,0,169.0,0.0,0.0,32,139,ABC996888,1,0
ABC996906, ,1/1/2013, , , ,Verified,75.0,ZIP4,NM,N,N,141,0,0.0,0.0,954.0,396,321,ABC996906,1,0
ABC996906, ,2/1/2013, , , ,Verified,75.0,ZIP4,NM,N,N,141,0,0.0,0.0,954.0,396,321,ABC996906,1,0
ABC996906, ,3/1/2013, , , ,Verified,75.0,ZIP4,NM,N,N,141,0,0.0,0.0,954.0,396,321,ABC996906,1,0
ABC996919, ,1/1/2013, , , ,Unverified,62.0,ZIP5,MA,N,N,0,0,0.0,0.0,0.0,0,185,ABC996919,2,0
ABC996919,815,2/1/2013, , ,815,Unverified,62.0,ZIP5,MA,N,N,1184,0,0.0,0.0,904.0,104,175,ABC996919,2,0
ABC996919,815,3/1/2013, , ,815,Unverified,62.0,ZIP5,MA,N,N,1184,0,0.0,0.0,904.0,104,175,ABC996919,2,0
ABC996938, ,1/1/2013, , , ,Verified,78.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,152,ABC996938,1,0
ABC996938, ,2/1/2013, , , ,Verified,78.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,152,ABC996938,1,0
ABC996938, ,3/1/2013, , , ,Verified,78.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,152,ABC996938,1,0
ABC996947, ,1/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,0,0,0.0,0.0,735.0,400,303,ABC996947,1,0
ABC996947, ,2/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,0,0,0.0,0.0,735.0,400,323,ABC996947,1,0
ABC996947, ,3/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,0,0,0.0,0.0,735.0,400,323,ABC996947,1,0
ABC996964, ,1/1/2013, , , ,Unverified,25.0,ZIP3,NM,N,N,830,0,0.0,0.0,0.0,918,582,ABC996964,1,3
ABC996964, ,2/1/2013, , , ,Unverified,25.0,ZIP3,NM,N,N,830,0,0.0,0.0,0.0,918,582,ABC996964,1,3
ABC996964, ,3/1/2013, , , ,Unverified,25.0,ZIP3,NM,N,N,830,0,0.0,0.0,0.0,918,582,ABC996964,1,3
ABC997003, ,1/1/2013, , , ,Verified,62.0,ZIP4,NM,N,N,159,0,333.0,0.0,909.0,384,315,ABC997003,1,0
ABC997003, ,2/1/2013, , , ,Verified,62.0,ZIP4,NM,N,N,159,0,333.0,0.0,909.0,384,315,ABC997003,1,0
ABC997003, ,3/1/2013, , , ,Verified,62.0,ZIP4,NM,N,N,159,0,333.0,0.0,909.0,384,315,ABC997003,1,0
ABC997022, ,1/1/2013, , , ,Verified,80.0,ZIP4,WI,N,N,300,0,0.0,0.0,795.0,300,273,ABC997022,1,0
ABC997022, ,2/1/2013, , , ,Verified,80.0,ZIP4,WI,N,N,300,0,0.0,0.0,795.0,300,273,ABC997022,1,0
ABC997022, ,3/1/2013, , , ,Verified,80.0,ZIP4,WI,N,N,300,0,0.0,0.0,795.0,300,273,ABC997022,1,0
ABC997054, ,1/1/2013, , , ,Verified,27.0,ZIP3,MA,N,N,1493,0,0.0,0.0,473.0,520,383,ABC997054,2,2
ABC997054, ,2/1/2013, , , ,Verified,27.0,ZIP3,MA,N,N,1493,0,0.0,0.0,473.0,520,383,ABC997054,2,2
ABC997054, ,3/1/2013, , , ,Verified,27.0,ZIP3,MA,N,N,1493,0,0.0,0.0,473.0,520,383,ABC997054,2,2
ABC997107, ,1/1/2013, , , ,Verified,64.0,ZIP4,NM,N,N,289,0,0.0,0.0,806.0,306,276,ABC997107,1,0
ABC997107, ,2/1/2013, , , ,Verified,64.0,ZIP4,NM,N,N,289,0,0.0,0.0,806.0,306,276,ABC997107,1,0
ABC997107, ,3/1/2013, , , ,Verified,64.0,ZIP4,NM,N,N,307,0,0.0,0.0,806.0,296,271,ABC997107,1,0
ABC997148, ,1/1/2013, , , ,Verified,67.0,ZIP1,DI,N,N,527,0,144.5,0.0,838.25,164,205,ABC997148,1,0
ABC997148, ,2/1/2013, , , ,Verified,67.0,ZIP1,DI,N,N,549,0,147.3,0.0,838.25,150,198,ABC997148,1,0
ABC997148, ,3/1/2013, , , ,Verified,67.0,ZIP1,DI,N,N,549,0,147.3,0.0,838.25,150,198,ABC997148,1,0
ABC997226, ,1/1/2013, , , ,Verified,45.0,ZIP1,MA,N,N,1975,0,0.0,0.0,1304.0,482,364,ABC997226,2,3
ABC997226, ,2/1/2013, , , ,Verified,45.0,ZIP1,MA,N,N,0,0,0.0,0.0,0.0,0,0,ABC997226,2,3
ABC997226, ,3/1/2013, , , ,Verified,45.0,ZIP1,MA,N,N,0,0,0.0,0.0,0.0,0,0,ABC997226,2,3
ABC997292, ,1/1/2013, , , ,Verified,60.0,ZIP4,NM,N,N,0,0,0.0,0.0,1229.0,400,323,ABC997292,1,0
ABC997292, ,2/1/2013, , , ,Verified,60.0,ZIP4,NM,N,N,0,0,0.0,0.0,1229.0,400,323,ABC997292,1,0
ABC997292, ,3/1/2013, , , ,Verified,60.0,ZIP4,NM,N,N,0,0,0.0,0.0,1254.0,400,323,ABC997292,1,0
ABC997302, ,1/1/2013, , , ,Unverified,40.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,490,ABC997302,2,1
ABC997302, ,2/1/2013, , , ,Unverified,40.0,ZIP5,DI,N,N,0,0,0.0,0.0,604.0,734,490,ABC997302,2,1
ABC997302, ,3/1/2013, , , ,Unverified,40.0,ZIP5,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC997302,2,1
ABC997343, ,1/1/2013, , , ,Unverified,26.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC997343,1,2
ABC997343, ,2/1/2013, , , ,Unverified,26.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC997343,1,2
ABC997343, ,3/1/2013, , , ,Unverified,26.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC997343,1,2
ABC997366, ,1/1/2013, , , ,Unverified,33.0,ZIP3,MA,N,N,0,0,0.0,0.0,1513.59,1336,791,ABC997366,1,3
ABC997366, ,2/1/2013, , , ,Unverified,33.0,ZIP3,MA,N,N,0,0,0.0,0.0,1513.59,1336,791,ABC997366,1,3
ABC997366, ,3/1/2013, , , ,Unverified,33.0,ZIP3,MA,N,N,0,0,0.0,0.0,1513.59,1336,791,ABC997366,1,3
ABC997375, ,1/1/2013, , , ,Verified,92.0,ZIP5,WI,N,N,681,0,0.0,0.0,640.99,72,159,ABC997375,1,0
ABC997375, ,2/1/2013, , , ,Verified,92.0,ZIP5,WI,N,N,681,0,0.0,0.0,640.99,72,159,ABC997375,1,0
ABC997375, ,3/1/2013, , , ,Verified,92.0,ZIP5,WI,N,N,681,0,0.0,0.0,640.99,72,159,ABC997375,1,0
ABC997394, ,1/1/2013, , , ,Unverified,58.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC997394,1,0
ABC997394, ,2/1/2013, , , ,Unverified,58.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC997394,1,0
ABC997394, ,3/1/2013, , , ,Unverified,58.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC997394,1,0
ABC997406, ,1/1/2013, , , ,Unverified,35.0,ZIP4,NM,N,N,555,0,0.0,253.0,0.0,148,161,ABC997406,1,0
ABC997406, ,2/1/2013, , , ,Unverified,35.0,ZIP4,NM,N,N,555,0,0.0,253.0,0.0,148,161,ABC997406,1,0
ABC997406, ,3/1/2013, , , ,Unverified,35.0,ZIP4,NM,N,N,555,0,0.0,253.0,0.0,148,0,ABC997406,1,0
ABC997437, ,1/1/2013, , , ,Verified,52.0,ZIP5,DI,N,N,1019,0,0.0,0.0,785.0,520,383,ABC997437,2,2
ABC997437, ,2/1/2013, , , ,Verified,52.0,ZIP5,DI,N,N,1019,0,0.0,0.0,785.0,520,383,ABC997437,2,2
ABC997437, ,3/1/2013, , , ,Verified,52.0,ZIP5,DI,N,N,1019,0,0.0,0.0,785.0,520,383,ABC997437,2,2
ABC997446, ,1/1/2013, , , ,Verified,70.0,ZIP1,WI,N,N,295,0,0.0,0.0,781.93,638,442,ABC997446,2,0
ABC997446, ,2/1/2013, , , ,Verified,70.0,ZIP1,WI,N,N,295,0,166.05,0.0,781.93,638,442,ABC997446,2,0
ABC997446, ,3/1/2013, , , ,Verified,70.0,ZIP1,WI,N,N,307,0,172.65,0.0,781.93,630,438,ABC997446,2,0
ABC997457, ,1/1/2013, , , ,Verified,63.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,323,ABC997457,1,0
ABC997457, ,2/1/2013, , , ,Verified,63.0,ZIP3,MA,N,N,0,0,0.0,0.0,604.0,400,323,ABC997457,1,0
ABC997457, ,3/1/2013, , , ,Verified,63.0,ZIP3,MA,N,N,0,0,0.0,0.0,604.0,400,323,ABC997457,1,0
ABC997465, ,1/1/2013, , , ,Unverified,56.0,ZIP3,NM,N,N,811,0,0.0,0.0,433.0,32,139,ABC997465,1,0
ABC997465, ,2/1/2013, , , ,Unverified,56.0,ZIP3,NM,N,N,421,0,0.0,0.0,864.0,228,139,ABC997465,1,0
ABC997465, ,3/1/2013, , , ,Unverified,56.0,ZIP3,NM,N,N,421,0,0.0,0.0,864.0,228,237,ABC997465,1,0
ABC997474, ,1/1/2013, , , ,Verified,37.0,ZIP1,MA,N,N,0,0,0.0,0.0,1154.0,1336,791,ABC997474,2,2
ABC997474, ,2/1/2013, , , ,Verified,37.0,ZIP1,MA,N,N,0,0,0.0,0.0,1154.0,1336,791,ABC997474,2,2
ABC997474, ,3/1/2013, , , ,Verified,37.0,ZIP1,MA,N,N,0,0,0.0,0.0,1154.0,1336,791,ABC997474,2,2
ABC997491, ,1/1/2013, , , ,Verified,69.0,ZIP4,DI,N,N,0,0,0.0,0.0,0.0,0,323,ABC997491,1,0
ABC997491, ,2/1/2013, , , ,Verified,69.0,ZIP4,DI,N,N,139,0,0.0,0.0,1004.0,396,321,ABC997491,1,0
ABC997491, ,3/1/2013, , , ,Verified,69.0,ZIP4,DI,N,N,139,0,0.0,0.0,1004.0,396,321,ABC997491,1,0
ABC997508, ,1/1/2013, , , ,Verified,56.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,152,ABC997508,1,0
ABC997508, ,2/1/2013, , , ,Verified,56.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,152,ABC997508,1,0
ABC997508, ,3/1/2013, , , ,Verified,56.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,152,ABC997508,1,0
ABC997510, ,1/1/2013, , , ,Verified,43.0,ZIP3,DI,N,N,0,0,0.0,0.0,984.0,400,321,ABC997510,2,0
ABC997510, ,2/1/2013, , , ,Verified,43.0,ZIP3,DI,N,N,0,0,0.0,0.0,984.0,734,490,ABC997510,2,0
ABC997510, ,3/1/2013, , , ,Verified,43.0,ZIP3,DI,N,N,0,0,0.0,0.0,984.0,734,490,ABC997510,2,0
ABC997540, ,1/1/2013, , , ,Verified,59.0,ZIP4,MA,N,N,1640,0,333.8,0.0,1003.48,0,0,ABC997540,2,0
ABC997540, ,2/1/2013, , , ,Verified,59.0,ZIP4,MA,N,N,1640,0,333.8,0.0,1003.48,0,0,ABC997540,2,0
ABC997540,624,3/1/2013,,624,,Verified,59.0,ZIP4,MA,N,N,1640,0,333.8,0.0,1003.48,0,0,ABC997540,2,0
ABC997541, ,3/1/2013, , , ,Verified,60.0,ZIP1,DI,N,N,678,0,0.0,0.0,436.0,74,160,ABC997541,1,0
ABC997581, ,1/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC997581,1,4
ABC997581, ,2/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC997581,1,4
ABC997581, ,3/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC997581,1,4
ABC997641, ,1/1/2013, , , ,Verified,63.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,261,ABC997641,1,0
ABC997641, ,2/1/2013, , , ,Verified,63.0,ZIP3,DI,N,N,403,0,0.0,0.0,710.0,238,242,ABC997641,1,0
ABC997641, ,3/1/2013, , , ,Verified,63.0,ZIP3,DI,N,N,403,0,0.0,0.0,710.0,238,242,ABC997641,1,0
ABC997651, ,1/1/2013, , , ,Verified,59.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,0,323,ABC997651,1,0
ABC997651, ,2/1/2013, , , ,Verified,59.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,400,323,ABC997651,1,0
ABC997651, ,3/1/2013, , , ,Verified,59.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,400,323,ABC997651,1,0
ABC997664, ,1/1/2013, , , ,Unverified,79.0,ZIP2,DI,N,N,221,0,0.0,0.0,904.0,348,297,ABC997664,1,0
ABC997664, ,2/1/2013, , , ,Unverified,79.0,ZIP2,DI,N,N,221,0,0.0,0.0,904.0,348,297,ABC997664,1,0
ABC997664, ,3/1/2013, , , ,Unverified,79.0,ZIP2,DI,N,N,221,0,0.0,0.0,904.0,348,297,ABC997664,1,0
ABC997688, ,1/1/2013, , , ,Verified,52.0,ZIP5,NM,N,N,266,0,0.0,0.0,829.0,320,283,ABC997688,1,0
ABC997688, ,2/1/2013, , , ,Verified,52.0,ZIP5,NM,N,N,266,0,0.0,0.0,829.0,320,283,ABC997688,1,0
ABC997688, ,3/1/2013, , , ,Verified,52.0,ZIP5,NM,N,N,284,0,0.0,0.0,829.0,310,278,ABC997688,1,0
ABC997702, ,1/1/2013, , , ,Unverified,80.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,222,ABC997702,1,0
ABC997702, ,2/1/2013, , , ,Unverified,80.0,ZIP5,DI,N,N,488,0,0.0,0.0,655.49,188,217,ABC997702,1,0
ABC997702, ,3/1/2013, , , ,Unverified,80.0,ZIP5,DI,N,N,488,0,0.0,0.0,655.49,188,217,ABC997702,1,0
ABC997720, ,1/1/2013, , , ,Verified,58.0,ZIP5,MA,N,N,688,0,179.0,0.0,1125.11,402,324,ABC997720,2,0
ABC997720, ,2/1/2013, , , ,Verified,58.0,ZIP5,MA,N,N,688,0,179.0,0.0,1125.11,402,324,ABC997720,2,0
ABC997720, ,3/1/2013, , , ,Verified,58.0,ZIP5,MA,N,N,715,0,190.26,0.0,1080.77,386,316,ABC997720,2,0
ABC997747, ,1/1/2013, , , ,Unverified,53.0,ZIP2,MA,N,N,0,0,0.0,0.0,1129.0,734,490,ABC997747,2,1
ABC997747, ,2/1/2013, , , ,Unverified,53.0,ZIP2,MA,N,N,0,0,0.0,0.0,1129.0,734,490,ABC997747,2,1
ABC997747, ,3/1/2013, , , ,Unverified,53.0,ZIP2,MA,N,N,0,0,0.0,0.0,1129.0,734,490,ABC997747,2,1
ABC997791, ,1/1/2013, , , ,Verified,37.0,ZIP5,NM,N,N,1085,0,0.0,0.0,473.0,482,364,ABC997791,2,2
ABC997791, ,2/1/2013, , , ,Verified,37.0,ZIP5,NM,N,N,1113,0,0.0,0.0,436.0,464,355,ABC997791,2,2
ABC997791, ,3/1/2013, , , ,Verified,37.0,ZIP5,NM,N,N,700,0,0.0,0.0,436.0,712,479,ABC997791,2,2
ABC997793, ,1/1/2013, , , ,Verified,35.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,431,ABC997793,1,5
ABC997793, ,2/1/2013, , , ,Verified,35.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,431,ABC997793,1,5
ABC997793, ,3/1/2013, , , ,Verified,35.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,431,ABC997793,1,5
ABC997799, ,1/1/2013, , , ,Verified,75.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,258,ABC997799,1,0
ABC997799, ,2/1/2013, , , ,Verified,75.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,258,ABC997799,1,0
ABC997799, ,3/1/2013, , , ,Verified,75.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,258,ABC997799,1,0
ABC997802, ,1/1/2013, , , ,Verified,70.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,260,ABC997802,1,0
ABC997802, ,2/1/2013, , , ,Verified,70.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,260,ABC997802,1,0
ABC997802, ,3/1/2013, , , ,Verified,70.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,260,ABC997802,1,0
ABC997809, ,1/1/2013, , , ,Verified,57.0,ZIP5,DI,N,N,738,0,0.0,159.0,1104.0,690,468,ABC997809,1,2
ABC997809, ,2/1/2013, , , ,Verified,57.0,ZIP5,DI,N,N,738,0,0.0,159.0,1104.0,690,468,ABC997809,1,2
ABC997809, ,3/1/2013, , , ,Verified,57.0,ZIP5,DI,N,N,771,0,0.0,159.0,1104.0,670,458,ABC997809,1,2
ABC997833, ,1/1/2013, , , ,Verified,80.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,273,ABC997833,5,1
ABC997833, ,2/1/2013, , , ,Verified,80.0,ZIP3,MA,N,N,2313,0,238.9,0.0,172.58,278,262,ABC997833,5,1
ABC997833, ,3/1/2013, , , ,Verified,80.0,ZIP3,MA,N,N,2313,0,238.9,0.0,172.58,278,262,ABC997833,5,1
ABC997886, ,1/1/2013, , , ,Verified,57.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,234,ABC997886,1,0
ABC997886, ,3/1/2013, , , ,Verified,57.0,ZIP3,DI,N,N,450,0,0.0,0.0,662.61,210,228,ABC997886,1,0
ABC997916, ,1/1/2013, , , ,Unverified,62.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,309,ABC997916,1,0
ABC997916, ,2/1/2013, , , ,Unverified,62.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,309,ABC997916,1,0
ABC997916, ,3/1/2013, , , ,Unverified,62.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,309,ABC997916,1,0
ABC997919, ,1/1/2013, , , ,Unverified,62.0,ZIP4,DI,N,N,0,0,0.0,0.0,0.0,0,281,ABC997919,1,0
ABC997919, ,2/1/2013, , , ,Unverified,62.0,ZIP4,DI,N,N,291,0,0.0,0.0,822.0,306,276,ABC997919,1,0
ABC997919, ,3/1/2013, , , ,Unverified,62.0,ZIP4,DI,N,N,387,0,0.0,0.0,726.0,248,247,ABC997919,1,0
ABC997924,540,1/1/2013,540, , ,Unverified,52.0,ZIP4,DI,N,N,0,0,0.0,0.0,0.0,0,323,ABC997924,1,0
ABC997926, ,1/1/2013, , , ,Verified,53.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,400,323,ABC997926,1,0
ABC997926, ,2/1/2013, , , ,Verified,53.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,400,323,ABC997926,1,0
ABC997926, ,3/1/2013, , , ,Verified,53.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,400,323,ABC997926,1,0
ABC997951, ,1/1/2013, , , ,Verified,67.0,ZIP5,NM,N,N,716,0,0.0,0.0,349.0,50,148,ABC997951,1,0
ABC997951, ,2/1/2013, , , ,Verified,67.0,ZIP5,NM,N,N,716,0,0.0,0.0,356.0,50,148,ABC997951,1,0
ABC997951, ,3/1/2013, , , ,Verified,67.0,ZIP5,NM,N,N,716,0,0.0,0.0,356.0,50,148,ABC997951,1,0
ABC998010, ,1/1/2013, , , ,Verified,57.0,ZIP5,DI,N,N,179,0,0.0,0.0,916.0,372,309,ABC998010,1,0
ABC998010, ,2/1/2013, , , ,Verified,57.0,ZIP5,DI,N,N,179,0,0.0,0.0,916.0,372,309,ABC998010,1,0
ABC998010, ,3/1/2013, , , ,Verified,57.0,ZIP5,DI,N,N,179,0,0.0,0.0,916.0,372,309,ABC998010,1,0
ABC998039, ,1/1/2013, , , ,Verified,71.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,227,ABC998039,1,0
ABC998039, ,2/1/2013, , , ,Verified,71.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,227,ABC998039,1,0
ABC998039, ,3/1/2013, , , ,Verified,71.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,227,ABC998039,1,0
ABC998073, ,2/1/2013, , , ,Verified,73.0,ZIP5,DI,N,N,457,0,278.1,0.0,1215.9,206,226,ABC998073,1,0
ABC998073, ,3/1/2013, , , ,Verified,73.0,ZIP5,DI,N,N,457,0,278.1,0.0,1215.9,206,226,ABC998073,1,0
ABC998116, ,1/1/2013, , , ,Verified,55.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,360,ABC998116,1,2
ABC998116, ,2/1/2013, , , ,Verified,55.0,ZIP3,DI,N,N,1134,0,0.0,0.0,1044.0,452,349,ABC998116,1,2
ABC998116, ,3/1/2013, , , ,Verified,55.0,ZIP3,DI,N,N,1134,0,0.0,0.0,1044.0,452,349,ABC998116,1,2
ABC998138, ,2/1/2013, , , ,Verified,51.0,ZIP4,NM,N,N,497,0,0.0,0.0,1064.0,182,214,ABC998138,1,0
ABC998138, ,3/1/2013, , , ,Verified,51.0,ZIP4,NM,N,N,497,0,0.0,0.0,1064.0,182,214,ABC998138,1,0
ABC998146, ,1/1/2013, , , ,Unverified,35.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,0,ABC998146,2,4
ABC998146, ,2/1/2013, , , ,Unverified,35.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,0,ABC998146,2,4
ABC998146, ,3/1/2013, , , ,Unverified,35.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,0,ABC998146,2,4
ABC998155, ,1/1/2013, , , ,Verified,75.0,ZIP5,DI,N,N,414,0,0.0,0.0,727.0,232,244,ABC998155,1,0
ABC998155, ,2/1/2013, , , ,Verified,75.0,ZIP5,DI,N,N,416,0,0.0,0.0,727.0,230,238,ABC998155,1,0
ABC998155, ,3/1/2013, , , ,Verified,75.0,ZIP5,DI,N,N,416,0,0.0,0.0,727.0,230,238,ABC998155,1,0
ABC998180, ,1/1/2013, , , ,Verified,42.0,ZIP5,DI,N,N,438,0,0.0,0.0,736.0,1154,700,ABC998180,1,4
ABC998180, ,2/1/2013, , , ,Verified,42.0,ZIP5,DI,N,N,438,0,0.0,0.0,736.0,1154,700,ABC998180,1,4
ABC998180, ,3/1/2013, , , ,Verified,42.0,ZIP5,DI,N,N,438,0,0.0,0.0,736.0,1154,700,ABC998180,1,4
ABC998183, ,1/1/2013, , , ,Unverified,46.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,265,ABC998183,1,0
ABC998183, ,2/1/2013, , , ,Unverified,46.0,ZIP4,NM,N,N,345,0,0.0,0.0,797.5,274,260,ABC998183,1,0
ABC998183, ,3/1/2013, , , ,Unverified,46.0,ZIP4,NM,N,N,345,0,0.0,0.0,797.5,274,260,ABC998183,1,0
ABC998253, ,1/1/2013, , , ,Verified,68.0,ZIP5,,N,,0,0,0.0,0.0,664.43,48,147,ABC998253,2,0
ABC998253,233,2/1/2013,233, , ,Verified,68.0,ZIP5,,N,,1277,0,0.0,0.0,664.43,48,0,ABC998253,2,0
ABC998253,233,3/1/2013,233, , ,Verified,68.0,ZIP5,,N,,1277,0,0.0,0.0,664.43,48,0,ABC998253,2,0
ABC998254, ,1/1/2013, , , ,Verified,69.0,ZIP5,DI,N,N,390,0,1312.8,0.0,676.56,580,413,ABC998254,2,0
ABC998254, ,2/1/2013, , , ,Verified,69.0,ZIP5,DI,N,N,390,0,1312.8,0.0,676.56,580,413,ABC998254,2,0
